OTU ID	P1	P2	P3	P4	S1	S2	S3	S4	SP1	SP2	SP3	SP4
OTU410	0.000522084159966587	0.000661306602624343	0.000174028053322196	0.000556889770631026	0.000243639274651074	0	0.000139222442657756	0	0.000487278549302148	0.000904945877275417	0.00128780759458425	0.000243639274651074
OTU411	0	0.000522084159966587	0.000139222442657756	0.000313250495979952	0.00229717030385298	0.000348056106644391	6.96112213288782e-05	0.00038286171730883	0.000661306602624343	0.000208833663986635	3.48056106644391e-05	0.000278444885315513
OTU412	0.000139222442657756	0.000243639274651074	0.000522084159966587	0.000661306602624343	0.000313250495979952	0.000417667327973269	0.00038286171730883	0.000139222442657756	0.000139222442657756	0.000417667327973269	0.000626500991959904	0.00100936270926873
OTU413	0.000174028053322196	0.000522084159966587	0.000313250495979952	0.000487278549302148	0.000417667327973269	0.000556889770631026	0.000591695381295465	0.000348056106644391	0.00038286171730883	0.000626500991959904	0.000591695381295465	0.000452472938637708
OTU414	0.000208833663986635	0.000417667327973269	0.000661306602624343	0.000278444885315513	0.00038286171730883	0.00038286171730883	0.00038286171730883	0.000348056106644391	0.000348056106644391	0.000313250495979952	0.000591695381295465	0.000522084159966587
OTU415	0.000278444885315513	0.000104416831993317	3.48056106644391e-05	3.48056106644391e-05	0.000417667327973269	0.000139222442657756	0.000104416831993317	0.0016010580905642	0.00167066931189308	0	0	0.000313250495979952
OTU416	0.000626500991959904	0.000348056106644391	0.00038286171730883	0.00038286171730883	0.000452472938637708	0.00121819637325537	0.000696112213288782	0.000348056106644391	0.000313250495979952	0.000208833663986635	0.000104416831993317	0.000208833663986635
OTU417	0.000800529045282099	0.000139222442657756	0.000278444885315513	0.000487278549302148	0.000348056106644391	0.000591695381295465	0.00076572343461766	0.000243639274651074	0.000243639274651074	0.000243639274651074	0.000348056106644391	0.000174028053322196
OTU418	0	0.000104416831993317	0	6.96112213288782e-05	3.48056106644391e-05	0.00309769934913508	0.000104416831993317	0.000730917823953221	6.96112213288782e-05	0.000278444885315513	3.48056106644391e-05	6.96112213288782e-05
OTU419	0.00038286171730883	0.000208833663986635	0.000139222442657756	0.000556889770631026	0.000243639274651074	0.000139222442657756	0.000208833663986635	0	0.000313250495979952	0.00132261320524869	0.00100936270926873	0.000417667327973269
OTU420	0.000278444885315513	0.000487278549302148	0.00104416831993317	0.000522084159966587	0.000243639274651074	0.000348056106644391	0.000522084159966587	0.000174028053322196	0.000417667327973269	0.000243639274651074	0.000696112213288782	0.000174028053322196
OTU421	0.000417667327973269	0.000278444885315513	0.000452472938637708	0.000174028053322196	0.000313250495979952	0.000487278549302148	0.000591695381295465	0.000522084159966587	0.000348056106644391	0.000104416831993317	0.00111377954126205	3.48056106644391e-05
OTU422	0.000626500991959904	0.000417667327973269	0.000417667327973269	0.000278444885315513	0.00038286171730883	0.000348056106644391	0.000591695381295465	0.000452472938637708	0.000487278549302148	0.000104416831993317	0.000522084159966587	0.000278444885315513
OTU423	0.000313250495979952	0.000348056106644391	0.000208833663986635	0.00038286171730883	0.000348056106644391	6.96112213288782e-05	0.000835334655946539	0.000243639274651074	0.000243639274651074	0.000417667327973269	0.000661306602624343	0.00114858515192649
OTU424	0.000591695381295465	0.000348056106644391	0.000243639274651074	0.000208833663986635	0.000208833663986635	0.000904945877275417	0.00038286171730883	0.000313250495979952	0.000417667327973269	0.000522084159966587	0.000243639274651074	6.96112213288782e-05
OTU425	0.000313250495979952	0.000139222442657756	0.00038286171730883	0.000417667327973269	0.000939751487939856	0.000522084159966587	0.00038286171730883	0.000522084159966587	0.000626500991959904	0.000417667327973269	0.00038286171730883	0
OTU426	0.000139222442657756	0.00076572343461766	0.000556889770631026	0.000417667327973269	0.000278444885315513	0.000487278549302148	0.000348056106644391	0.000139222442657756	0.000313250495979952	0.000417667327973269	0.000522084159966587	0.000626500991959904
OTU427	0.000487278549302148	0.000174028053322196	0.000139222442657756	0.000522084159966587	0.000800529045282099	0.000626500991959904	0.00076572343461766	0.000174028053322196	0.000452472938637708	0.000208833663986635	0.000243639274651074	0.000174028053322196
OTU428	0.000313250495979952	0.00076572343461766	0.000348056106644391	0.00038286171730883	0.000243639274651074	0.000452472938637708	0.000626500991959904	0.000417667327973269	0.000452472938637708	0.000278444885315513	0.000348056106644391	0.000348056106644391
OTU429	0.000626500991959904	0.000174028053322196	0.000626500991959904	0.000661306602624343	0.000417667327973269	0.000243639274651074	0.000904945877275417	0.000348056106644391	0.000174028053322196	0	0.000696112213288782	0.000417667327973269
OTU430	0.000243639274651074	0.000870140266610978	0.000522084159966587	0.000313250495979952	6.96112213288782e-05	0.000626500991959904	0.000730917823953221	0.000348056106644391	0.000104416831993317	0.000452472938637708	0.000661306602624343	0.000104416831993317
OTU431	0.000487278549302148	0.000139222442657756	0.000522084159966587	0.000522084159966587	0.00038286171730883	0.000591695381295465	0.000800529045282099	0.00038286171730883	0.000522084159966587	0.000174028053322196	0.00038286171730883	0.000174028053322196
OTU432	0.000313250495979952	0.000556889770631026	0.00128780759458425	0.000661306602624343	6.96112213288782e-05	0.000522084159966587	6.96112213288782e-05	0.000243639274651074	0.00076572343461766	0.000243639274651074	0.000313250495979952	0.000208833663986635
OTU433	6.96112213288782e-05	0.000278444885315513	0.000104416831993317	0.000313250495979952	0.00104416831993317	0.000452472938637708	0.000174028053322196	0.00121819637325537	0.000348056106644391	3.48056106644391e-05	0.000174028053322196	0.000174028053322196
OTU434	0.000139222442657756	0.000243639274651074	0.000487278549302148	0.000278444885315513	0.00132261320524869	0.000278444885315513	0.000104416831993317	0.000487278549302148	0.000626500991959904	3.48056106644391e-05	6.96112213288782e-05	0.000243639274651074
OTU435	0.000139222442657756	3.48056106644391e-05	0.000696112213288782	0.000348056106644391	0.00038286171730883	0.00100936270926873	0.000870140266610978	0.000417667327973269	0.000104416831993317	0.000208833663986635	0.000104416831993317	0.000348056106644391
OTU436	3.48056106644391e-05	0.000348056106644391	0.000417667327973269	0.000487278549302148	0.000313250495979952	0.000139222442657756	6.96112213288782e-05	6.96112213288782e-05	0.000208833663986635	0.00038286171730883	0.000696112213288782	0.00104416831993317
OTU437	0.000522084159966587	0.000417667327973269	0.000348056106644391	0.00038286171730883	0.000313250495979952	0.000243639274651074	0.000487278549302148	0.000104416831993317	0.00038286171730883	0.000556889770631026	0.00038286171730883	0.000452472938637708
OTU438	0.000417667327973269	0.000278444885315513	0.000730917823953221	0.000417667327973269	0.000104416831993317	0.000278444885315513	0.000661306602624343	0.000487278549302148	0.000278444885315513	0.000417667327973269	0.000174028053322196	0.000626500991959904
OTU439	0.000139222442657756	0.00177508614388639	0.000452472938637708	0.000800529045282099	0.000278444885315513	0.000243639274651074	0.000174028053322196	0.000139222442657756	0.000139222442657756	0.000661306602624343	0.000174028053322196	0.000348056106644391
OTU440	0.000522084159966587	0.000243639274651074	0.000139222442657756	0.000208833663986635	0.000417667327973269	0.000417667327973269	0.000522084159966587	0.000730917823953221	0.000696112213288782	0.000243639274651074	0.000174028053322196	0.000139222442657756
OTU441	0.000139222442657756	0.000278444885315513	0.000939751487939856	0.000522084159966587	0.000835334655946539	0.000208833663986635	0.000104416831993317	0.000348056106644391	0.000417667327973269	0.000522084159966587	0.000104416831993317	0.000348056106644391
OTU442	0.000417667327973269	0.000174028053322196	0.000730917823953221	0.000348056106644391	0.000278444885315513	0.000591695381295465	0.000487278549302148	0.000174028053322196	0.000208833663986635	0.000208833663986635	0.000904945877275417	0.000243639274651074
OTU443	0.000174028053322196	0.00038286171730883	0.000278444885315513	0.000313250495979952	0.000522084159966587	0.000730917823953221	0.000556889770631026	0.000313250495979952	0.000348056106644391	0.000313250495979952	0.000243639274651074	0.000696112213288782
OTU444	0.000139222442657756	0.000208833663986635	0.000417667327973269	0.000348056106644391	0.000417667327973269	0.000661306602624343	0.000487278549302148	0.000139222442657756	0.00100936270926873	0.000139222442657756	0.000104416831993317	0.000591695381295465
OTU445	0.000417667327973269	0.000696112213288782	0.000522084159966587	0.000591695381295465	6.96112213288782e-05	0.000313250495979952	0.000174028053322196	0.000139222442657756	0.000243639274651074	0.000313250495979952	0.000452472938637708	0.000730917823953221
OTU446	0.000208833663986635	0.000174028053322196	0.000243639274651074	0.00038286171730883	0.000626500991959904	0.000522084159966587	0.000174028053322196	0.000730917823953221	0.000313250495979952	0.000730917823953221	0.000208833663986635	0.000104416831993317
OTU447	0.00038286171730883	0.000278444885315513	0.00038286171730883	0.000626500991959904	0.000348056106644391	0.000696112213288782	0.000348056106644391	0.000174028053322196	0.000348056106644391	0.000208833663986635	0.000835334655946539	0.000348056106644391
OTU448	0.000417667327973269	0.000208833663986635	0.000348056106644391	0.000417667327973269	0.000278444885315513	0.000696112213288782	0.000452472938637708	0.000696112213288782	0.000417667327973269	0.000278444885315513	0.000174028053322196	0.000139222442657756
OTU449	3.48056106644391e-05	0.00100936270926873	6.96112213288782e-05	0.000452472938637708	0.000243639274651074	0.000348056106644391	0.000243639274651074	0	3.48056106644391e-05	0.00104416831993317	0.000661306602624343	0.00076572343461766
OTU450	0.000243639274651074	0.000348056106644391	0.000452472938637708	0.000522084159966587	0.000208833663986635	0.000522084159966587	0.00038286171730883	0.000243639274651074	0.000417667327973269	0.000556889770631026	0.000348056106644391	0.000487278549302148
OTU451	0.000208833663986635	0	0.000139222442657756	0.000174028053322196	0.000661306602624343	0.000139222442657756	0	0.00184469736521527	0.000661306602624343	3.48056106644391e-05	0	0
OTU452	0.000452472938637708	0.000522084159966587	0.000417667327973269	0.000348056106644391	0.000522084159966587	0.000417667327973269	0.000522084159966587	0.000139222442657756	0.000208833663986635	0.000278444885315513	0.000278444885315513	0.000348056106644391
OTU453	6.96112213288782e-05	0.000313250495979952	0.000104416831993317	6.96112213288782e-05	0.000591695381295465	0.000939751487939856	0.000696112213288782	0.000522084159966587	0.000243639274651074	0.000348056106644391	0.000278444885315513	0.000208833663986635
OTU454	6.96112213288782e-05	0.00076572343461766	0.00038286171730883	0.000243639274651074	0.000661306602624343	0.000313250495979952	0.000174028053322196	0.000104416831993317	6.96112213288782e-05	0.000208833663986635	0.000522084159966587	0.000417667327973269
OTU455	0.000417667327973269	0.00038286171730883	0.000417667327973269	0.000591695381295465	0.000487278549302148	0.000313250495979952	0.000452472938637708	0.000313250495979952	0.000278444885315513	0.000104416831993317	0.000487278549302148	0.000313250495979952
OTU456	0.000278444885315513	0.000417667327973269	0.000139222442657756	0.000174028053322196	0.000835334655946539	0.000417667327973269	6.96112213288782e-05	0.000208833663986635	0.000835334655946539	0.000278444885315513	0.000139222442657756	0.000800529045282099
OTU457	0.000243639274651074	0.000452472938637708	0.000452472938637708	0.000452472938637708	0.000313250495979952	0.000591695381295465	0.000487278549302148	0.000278444885315513	0.000591695381295465	0.000139222442657756	0.000313250495979952	0.000313250495979952
OTU458	0.000487278549302148	0.000174028053322196	0.000313250495979952	0.000174028053322196	0.00038286171730883	0.000696112213288782	0.000487278549302148	0.000626500991959904	0.000208833663986635	0.000313250495979952	0.000174028053322196	0.000313250495979952
OTU459	0.000313250495979952	0.000174028053322196	0.000487278549302148	0.000591695381295465	0.00038286171730883	0.00038286171730883	0.000452472938637708	0.000522084159966587	0.000243639274651074	0.000278444885315513	0.000556889770631026	0.000139222442657756
OTU460	3.48056106644391e-05	0.000278444885315513	0.000104416831993317	0.000243639274651074	0.000208833663986635	0.000556889770631026	0.000626500991959904	0.000800529045282099	0.000835334655946539	0.000313250495979952	0.00038286171730883	0.000208833663986635
OTU461	0	0.00177508614388639	6.96112213288782e-05	0.000348056106644391	0.000139222442657756	3.48056106644391e-05	0.000174028053322196	0	0.000208833663986635	0.000730917823953221	0.000104416831993317	0.000835334655946539
OTU462	0.00038286171730883	0.000208833663986635	0.000243639274651074	0.000313250495979952	0.000417667327973269	0.000313250495979952	0.000522084159966587	0.000417667327973269	0.000348056106644391	0.000348056106644391	0.000487278549302148	0.000104416831993317
OTU463	0.000243639274651074	0.00038286171730883	0.000243639274651074	0.000174028053322196	0.000104416831993317	0.000556889770631026	0.000487278549302148	0.000243639274651074	0.000243639274651074	0.00038286171730883	0.000696112213288782	0.000417667327973269
OTU464	0.000522084159966587	0.000278444885315513	0.000417667327973269	0.000208833663986635	0.000417667327973269	0.000313250495979952	0.000487278549302148	0.000174028053322196	0.000452472938637708	0.000487278549302148	0.000487278549302148	0.000313250495979952
OTU465	0.000487278549302148	0.000278444885315513	0.000452472938637708	0.000522084159966587	0.000208833663986635	0.000417667327973269	0.000452472938637708	0.000243639274651074	0.000104416831993317	0.000104416831993317	0.000243639274651074	0.000730917823953221
OTU466	0.000417667327973269	0.000243639274651074	0.000904945877275417	0.000452472938637708	0.000104416831993317	0.000591695381295465	0.000522084159966587	0.000174028053322196	0.000208833663986635	0.000348056106644391	0.000348056106644391	0.000208833663986635
OTU467	3.48056106644391e-05	0.000313250495979952	0.000139222442657756	0.000417667327973269	0.00038286171730883	0.000730917823953221	3.48056106644391e-05	0.000626500991959904	0.000626500991959904	0.000278444885315513	0.000174028053322196	0.000278444885315513
OTU468	0.000313250495979952	0.000626500991959904	0.000591695381295465	0.000104416831993317	0.000243639274651074	0.000487278549302148	0.000591695381295465	0.000313250495979952	0.000278444885315513	0.00038286171730883	0.000417667327973269	0.000243639274651074
OTU469	0.000348056106644391	0.000104416831993317	0.000174028053322196	0.000174028053322196	0.000487278549302148	0.000522084159966587	0.000835334655946539	0.000591695381295465	0.000174028053322196	0.000348056106644391	0.000348056106644391	0.000104416831993317
OTU470	0.000139222442657756	0.000417667327973269	0.000174028053322196	6.96112213288782e-05	0.000104416831993317	0.00104416831993317	0.000243639274651074	0.000522084159966587	0.000104416831993317	0.000278444885315513	0.000417667327973269	0.000452472938637708
OTU471	0.000208833663986635	0.00038286171730883	0.000208833663986635	0.000522084159966587	0.000522084159966587	0.000313250495979952	0.000243639274651074	6.96112213288782e-05	0.000730917823953221	0.000556889770631026	0.000174028053322196	0.000730917823953221
OTU472	0.000313250495979952	0.000243639274651074	0.000626500991959904	0.00076572343461766	0.000208833663986635	0.00038286171730883	0.000208833663986635	3.48056106644391e-05	0	0.000139222442657756	0.000174028053322196	0.00104416831993317
OTU473	0.000174028053322196	0.000556889770631026	0.000313250495979952	0.000556889770631026	0.000243639274651074	0.000208833663986635	0.000417667327973269	0.000313250495979952	0.000696112213288782	0.000661306602624343	0.000174028053322196	0.000522084159966587
OTU474	0.000208833663986635	0.000348056106644391	0.000556889770631026	0.000278444885315513	0.000174028053322196	0.000278444885315513	0.000243639274651074	3.48056106644391e-05	0.000174028053322196	0.00118339076259093	0.000487278549302148	0.000104416831993317
OTU475	0.00038286171730883	0.000417667327973269	0.000348056106644391	0.000243639274651074	0.000626500991959904	0.000452472938637708	0.000696112213288782	0.000487278549302148	0.000139222442657756	0.000313250495979952	0.000208833663986635	0.000208833663986635
OTU476	0.000278444885315513	0.000348056106644391	0.000522084159966587	0.00038286171730883	0.00038286171730883	0.00038286171730883	0.000452472938637708	0.000243639274651074	0.000313250495979952	0.000174028053322196	0.000696112213288782	0.000487278549302148
OTU477	6.96112213288782e-05	6.96112213288782e-05	0.000139222442657756	0	0.000452472938637708	0.000174028053322196	0	0.00208833663986635	0.000243639274651074	0.000139222442657756	0.000104416831993317	0.000243639274651074
OTU478	0.000278444885315513	0.000139222442657756	0.000139222442657756	0.000939751487939856	0.000870140266610978	0.000522084159966587	0.000208833663986635	0.000730917823953221	0.000139222442657756	0.000278444885315513	0.000208833663986635	6.96112213288782e-05
OTU479	0.000348056106644391	0.000174028053322196	0.000243639274651074	0.000452472938637708	0.000243639274651074	0.000348056106644391	0.000626500991959904	0.000348056106644391	0.000417667327973269	6.96112213288782e-05	0.000974557098604295	0.000208833663986635
OTU480	3.48056106644391e-05	0.00247119835717518	0.000626500991959904	0.000591695381295465	0	0.000243639274651074	3.48056106644391e-05	0.000104416831993317	0.000104416831993317	0.000313250495979952	0.00038286171730883	0.000174028053322196
OTU481	0.00268003202116181	0.000104416831993317	3.48056106644391e-05	3.48056106644391e-05	0.000174028053322196	0	0	0.000139222442657756	0.000104416831993317	0.000104416831993317	0	0
OTU482	0.000487278549302148	0.000626500991959904	0.000626500991959904	0.000243639274651074	0.000174028053322196	0.000174028053322196	0.000278444885315513	3.48056106644391e-05	0.000661306602624343	0.000208833663986635	0.000208833663986635	0.000313250495979952
OTU483	0.000591695381295465	0.000348056106644391	0.000661306602624343	0.00038286171730883	0.000104416831993317	0.000348056106644391	0.000278444885315513	0.00038286171730883	0.000243639274651074	0.000174028053322196	0.000313250495979952	0.000487278549302148
OTU484	6.96112213288782e-05	0.000348056106644391	0.000452472938637708	0.000278444885315513	0.000696112213288782	0.000730917823953221	0.000522084159966587	0.000417667327973269	6.96112213288782e-05	0.000139222442657756	0.000626500991959904	3.48056106644391e-05
OTU485	0.000278444885315513	0.000313250495979952	0.000243639274651074	0.000452472938637708	0.000348056106644391	0.000278444885315513	3.48056106644391e-05	0.00038286171730883	0.000313250495979952	0.000452472938637708	0.000348056106644391	0.000243639274651074
OTU486	0.000174028053322196	0.000174028053322196	3.48056106644391e-05	6.96112213288782e-05	0.00156625247989976	0.000243639274651074	0	0.000591695381295465	0.00100936270926873	6.96112213288782e-05	0.00038286171730883	3.48056106644391e-05
OTU487	0.000104416831993317	0.000626500991959904	0.000522084159966587	0.000348056106644391	0.000243639274651074	0.000417667327973269	0.000208833663986635	3.48056106644391e-05	0.000417667327973269	0.000626500991959904	0.000800529045282099	0.000243639274651074
OTU488	0.000417667327973269	0.000174028053322196	0.000278444885315513	0.000313250495979952	0.000939751487939856	0.000278444885315513	0.000104416831993317	0.000730917823953221	0.00104416831993317	0	0.000139222442657756	0.000243639274651074
OTU489	0.000835334655946539	0.000139222442657756	0.00170547492255752	3.48056106644391e-05	0.000417667327973269	3.48056106644391e-05	3.48056106644391e-05	3.48056106644391e-05	0.000487278549302148	6.96112213288782e-05	0	0.000104416831993317
OTU490	6.96112213288782e-05	0.000487278549302148	0.000313250495979952	0.000348056106644391	0.000452472938637708	0.000104416831993317	3.48056106644391e-05	0.000452472938637708	0.000243639274651074	0.000591695381295465	0.000348056106644391	0.000278444885315513
OTU491	0.000139222442657756	0.000313250495979952	0.000348056106644391	0.000800529045282099	0.000104416831993317	0.000730917823953221	0.000626500991959904	0.000452472938637708	0.000348056106644391	0.000278444885315513	0.000174028053322196	0.000174028053322196
OTU492	0.000139222442657756	0.00125300198391981	0.000730917823953221	0.000974557098604295	0	3.48056106644391e-05	0	0	0.000243639274651074	0.000487278549302148	0.000313250495979952	0.000208833663986635
OTU493	0.000730917823953221	0.000417667327973269	0.000208833663986635	0.000696112213288782	0.000417667327973269	0.000104416831993317	0.000243639274651074	0.000174028053322196	0.000208833663986635	0.000522084159966587	0.000417667327973269	0.00038286171730883
OTU494	0.000139222442657756	0	0.000139222442657756	0.000208833663986635	0.00038286171730883	0.000104416831993317	6.96112213288782e-05	0.00146183564790644	0.000974557098604295	3.48056106644391e-05	3.48056106644391e-05	0.000139222442657756
OTU495	0.00038286171730883	0.000348056106644391	0.000313250495979952	0.00038286171730883	0.000904945877275417	0.000348056106644391	0.000208833663986635	0.000348056106644391	0.000626500991959904	0.00038286171730883	0.000174028053322196	0.000174028053322196
OTU496	3.48056106644391e-05	0.000139222442657756	0.000278444885315513	0.000278444885315513	0.00132261320524869	0.000139222442657756	6.96112213288782e-05	0.000904945877275417	0.000522084159966587	0.000313250495979952	0.000104416831993317	0.000139222442657756
OTU497	0.000313250495979952	0.000313250495979952	0.000278444885315513	0.000104416831993317	0.000556889770631026	0.000139222442657756	0.000174028053322196	0.00100936270926873	0.00111377954126205	0.000104416831993317	3.48056106644391e-05	0.000139222442657756
OTU498	0.000661306602624343	0.000208833663986635	0.000278444885315513	0.000139222442657756	0.000417667327973269	0.000348056106644391	0.000522084159966587	0.000278444885315513	3.48056106644391e-05	6.96112213288782e-05	0.000974557098604295	0.000174028053322196
OTU499	0.00038286171730883	0.000139222442657756	0.000417667327973269	0.000522084159966587	0.00107897393059761	0.000313250495979952	3.48056106644391e-05	0.000800529045282099	0.000313250495979952	3.48056106644391e-05	0	0.000174028053322196
OTU500	0.00243639274651074	6.96112213288782e-05	6.96112213288782e-05	3.48056106644391e-05	0.000139222442657756	6.96112213288782e-05	6.96112213288782e-05	0.000348056106644391	0.000313250495979952	6.96112213288782e-05	0	3.48056106644391e-05
OTU501	0.000243639274651074	6.96112213288782e-05	0.000313250495979952	0.000208833663986635	0.000348056106644391	0.000591695381295465	0.000835334655946539	0.00038286171730883	0.000243639274651074	0.00038286171730883	0.000661306602624343	6.96112213288782e-05
OTU502	0.000313250495979952	0.000417667327973269	0.000487278549302148	0.000243639274651074	6.96112213288782e-05	0.000243639274651074	0.000348056106644391	0.000348056106644391	0.000696112213288782	0.000487278549302148	0.000417667327973269	0.000174028053322196
OTU503	0.000243639274651074	0.000243639274651074	0.000174028053322196	0.000348056106644391	0.000139222442657756	0.000417667327973269	0.000556889770631026	0.000243639274651074	0.000348056106644391	0.000348056106644391	0.000278444885315513	0.000800529045282099
OTU504	0.000208833663986635	0.000208833663986635	0.000313250495979952	0.000174028053322196	0.000800529045282099	0.000174028053322196	0	0.000904945877275417	0.000870140266610978	0.000139222442657756	0.000139222442657756	0.000208833663986635
OTU505	0.00184469736521527	0.000139222442657756	0.00038286171730883	3.48056106644391e-05	0.000591695381295465	6.96112213288782e-05	0	0.000243639274651074	0.000174028053322196	0.000139222442657756	0	0.000104416831993317
OTU506	0.000174028053322196	0.000208833663986635	0.000104416831993317	0.000278444885315513	0.00038286171730883	0.000487278549302148	0.000730917823953221	0.000870140266610978	0.000904945877275417	0.000139222442657756	0.000278444885315513	0.000104416831993317
OTU507	0.000452472938637708	0.000730917823953221	0.000452472938637708	0.00076572343461766	3.48056106644391e-05	3.48056106644391e-05	6.96112213288782e-05	0	0.000522084159966587	0.000278444885315513	0.000452472938637708	0.000591695381295465
OTU508	0.000487278549302148	0.000208833663986635	0.000348056106644391	0.000348056106644391	0.000313250495979952	0.000243639274651074	0.000939751487939856	0.00038286171730883	0.000104416831993317	0.000348056106644391	0.000556889770631026	0.000278444885315513
OTU509	0.000104416831993317	0.000661306602624343	0.000487278549302148	0.000522084159966587	0	0.000208833663986635	0.000243639274651074	0	6.96112213288782e-05	0.000591695381295465	0.000452472938637708	0.000348056106644391
OTU510	0.000139222442657756	0.000278444885315513	0.000139222442657756	0.000208833663986635	0.001427030037242	0.000139222442657756	3.48056106644391e-05	0.000730917823953221	0.000696112213288782	0.000139222442657756	0	6.96112213288782e-05
OTU511	0.000139222442657756	0.000348056106644391	0.000208833663986635	0.000313250495979952	0.000243639274651074	0.000626500991959904	0.000278444885315513	0.000348056106644391	0.000417667327973269	0.000139222442657756	0.000452472938637708	0.000313250495979952
OTU512	0.000243639274651074	0.000417667327973269	0.000243639274651074	0.00038286171730883	0.000487278549302148	0.000139222442657756	6.96112213288782e-05	0.000835334655946539	0.000487278549302148	0.000348056106644391	0.000139222442657756	0.000243639274651074
OTU513	0.000278444885315513	0.000313250495979952	0.000174028053322196	0.000174028053322196	0.000313250495979952	0.000208833663986635	6.96112213288782e-05	6.96112213288782e-05	6.96112213288782e-05	0.000591695381295465	0.000278444885315513	0.00135741881591313
OTU514	0.000104416831993317	0.000417667327973269	0.000208833663986635	0.000800529045282099	0.000174028053322196	0.000104416831993317	0.000139222442657756	3.48056106644391e-05	0.000313250495979952	0.000417667327973269	0.000104416831993317	0.00118339076259093
OTU515	0.000278444885315513	0.000208833663986635	0.000591695381295465	0.000348056106644391	0.000417667327973269	0.000104416831993317	0.000487278549302148	0.000174028053322196	0.00038286171730883	0.000174028053322196	0.000417667327973269	0.000278444885315513
OTU516	0.000208833663986635	0.000278444885315513	0.000348056106644391	6.96112213288782e-05	0.000208833663986635	0.000243639274651074	0.000696112213288782	0.000278444885315513	0.000661306602624343	0.000417667327973269	0.000487278549302148	0.000208833663986635
OTU517	0.000208833663986635	0.000487278549302148	0.000243639274651074	0.000348056106644391	0.000139222442657756	0.000348056106644391	0.000278444885315513	0.000208833663986635	0.000452472938637708	0.000904945877275417	0.000313250495979952	0.000348056106644391
OTU518	0.000696112213288782	0.000208833663986635	0.000313250495979952	0.000139222442657756	0.000556889770631026	0.000626500991959904	0.000487278549302148	0.000174028053322196	0.000104416831993317	0.000243639274651074	0.000522084159966587	0
OTU519	0.00146183564790644	6.96112213288782e-05	0.000243639274651074	0	0.00076572343461766	0.000104416831993317	0	0.000348056106644391	0.000487278549302148	0.000104416831993317	0	0.000174028053322196
OTU520	6.96112213288782e-05	0.000139222442657756	0	0.000243639274651074	0.000243639274651074	0.00118339076259093	0.00038286171730883	0.000452472938637708	0.000487278549302148	0.000208833663986635	0.000139222442657756	0.000452472938637708
OTU521	0.000278444885315513	0.000348056106644391	0.000556889770631026	0.000452472938637708	0.000174028053322196	0.000452472938637708	0.000522084159966587	3.48056106644391e-05	0.000417667327973269	0.000278444885315513	0.00038286171730883	0.000243639274651074
OTU522	0.000278444885315513	0.000243639274651074	0.000139222442657756	0.000348056106644391	0.000487278549302148	0.000348056106644391	0.000661306602624343	0.000348056106644391	0.000522084159966587	0.000243639274651074	0.000208833663986635	0.000417667327973269
OTU523	0.000139222442657756	6.96112213288782e-05	0.000139222442657756	0.000661306602624343	0.000696112213288782	0.000139222442657756	0	0.00076572343461766	0.00100936270926873	0.000139222442657756	6.96112213288782e-05	0.000278444885315513
OTU524	0.000104416831993317	0.000278444885315513	0.000313250495979952	0.000556889770631026	0.000278444885315513	0.000522084159966587	0.000487278549302148	0.000522084159966587	0.000243639274651074	0.000417667327973269	3.48056106644391e-05	0.000452472938637708
OTU525	3.48056106644391e-05	0.000139222442657756	0.000104416831993317	6.96112213288782e-05	0.00114858515192649	0.000243639274651074	6.96112213288782e-05	0.00104416831993317	0.000835334655946539	0.000104416831993317	3.48056106644391e-05	0.000104416831993317
OTU526	0.00038286171730883	0.00038286171730883	0.000556889770631026	0.000313250495979952	0.000208833663986635	0.000348056106644391	0.000313250495979952	0.000104416831993317	3.48056106644391e-05	0.000696112213288782	0.00038286171730883	0.000417667327973269
OTU527	0.00038286171730883	0.000104416831993317	0.000661306602624343	0.000522084159966587	0.000104416831993317	0.000417667327973269	0.000487278549302148	0.000139222442657756	0.000522084159966587	0.00038286171730883	0.000174028053322196	0.000417667327973269
OTU528	3.48056106644391e-05	0.000104416831993317	0.000104416831993317	0.000104416831993317	0.00149664125857088	0.000208833663986635	6.96112213288782e-05	0.00104416831993317	0.000522084159966587	6.96112213288782e-05	3.48056106644391e-05	6.96112213288782e-05
OTU529	0.000174028053322196	0.000104416831993317	0.000243639274651074	3.48056106644391e-05	0.00076572343461766	0.000243639274651074	0	0.00156625247989976	0.000661306602624343	0	0	3.48056106644391e-05
OTU530	0.00038286171730883	0.000139222442657756	0.000278444885315513	0.000208833663986635	0.000208833663986635	0.000800529045282099	0.000452472938637708	0.00038286171730883	0.000243639274651074	0.000417667327973269	0.000208833663986635	0.000174028053322196
OTU531	0	0.000730917823953221	0.000591695381295465	0.000452472938637708	6.96112213288782e-05	0.000208833663986635	0.000243639274651074	0.000104416831993317	6.96112213288782e-05	0.000243639274651074	0.000730917823953221	0.000208833663986635
OTU532	0.000313250495979952	0.000417667327973269	0.000208833663986635	0.000208833663986635	0.000104416831993317	0.000417667327973269	0.000452472938637708	0.000348056106644391	0.000313250495979952	0.000139222442657756	0.000348056106644391	0.000174028053322196
OTU533	0.000278444885315513	0.000870140266610978	0.000591695381295465	0.000417667327973269	0.000243639274651074	0.000139222442657756	0.000174028053322196	0.000278444885315513	0.000139222442657756	0.000104416831993317	0.000591695381295465	0.000139222442657756
